lodcolumn,gene_id,gene_symbol,gene_chr,gene_start,gene_middle,gene_end,qtl_chr,qtl_pos,qtl_mkr,qtl_lod,cis,,,,,,,,
ENSMUSP00000023826,ENSMUSG00000023064,Sncg,14,34.370274,34.372532,34.374789,13,51.877729,UNC22593142,8.952558275,FALSE,,,,,,,,
ENSMUSP00000022369,ENSMUSG00000021823,Vcl,14,20.929433,20.981553,21.033673,X,57.101675,UNC_rs47654132,8.950949167,FALSE,,,,,,,,
ENSMUSP00000022419,ENSMUSG00000021868,Ppif,14,25.694154,25.697311,25.700468,7,131.31602,UNC13867086,8.949049114,FALSE,,,,,,,,
ENSMUSP00000079967,ENSMUSG00000062093,Gm10110,14,89.896223,89.897344,89.898466,7,78.461633,UNC13192480,8.946204871,FALSE,,,,,,,,
ENSMUSP00000022521,ENSMUSG00000021948,Prkcd,14,30.595356,30.610783,30.62621,X,143.60748,UNC31414650,8.944539085,FALSE,,,,,,,,
ENSMUSP00000022343,ENSMUSG00000021809,Nudt13,14,20.29469,20.306132,20.317575,8,70.156069,JAX00671784,8.943861609,FALSE,,,,,,,,
ENSMUSP00000068550,ENSMUSG00000058690,Ccser2,14,36.874936,36.921856,36.968777,X,10.789458,UNC30644141,8.940504417,FALSE,,,,,,,,
ENSMUSP00000120918,ENSMUSG00000037712,Fermt2,14,45.458792,45.494455,45.530118,7,66.612544,UNC13030754,8.940014187,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,12,17.299311,UNC20710842,8.934674916,FALSE,,,,,,,,
ENSMUSP00000042602,ENSMUSG00000035960,Apex1,14,50.924968,50.926054,50.927139,2,178.999537,UNC4575424,8.932346516,FALSE,,,,,,,,
ENSMUSP00000059666,ENSMUSG00000043702,Pde12,14,26.659958,26.66492,26.669883,3,66.346136,UNC5427105,8.90814772,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,9,39.127203,UNC16198233,8.90621606,FALSE,,,,,,,,
ENSMUSP00000022629,ENSMUSG00000022048,Dpysl2,14,66.802864,66.835776,66.868688,7,129.847638,JAX00655818,8.903569051,FALSE,,,,,,,,
ENSMUSP00000129504,ENSMUSG00000022100,Xpo7,14,70.654246,70.710437,70.766628,11,101.46237,UNC20255293,8.902291305,FALSE,,,,,,,,
ENSMUSP00000121201,ENSMUSG00000021998,Lcp1,14,75.131101,75.180972,75.230842,15,12.90425,JAX00393850,8.895400642,FALSE,,,,,,,,
ENSMUSP00000052942,ENSMUSG00000022024,Sugt1,14,79.587691,79.608723,79.629755,6,143.137156,UNC12278317,8.894789016,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,6,48.921901,UNC11037920,8.892660409,FALSE,,,,,,,,
ENSMUSP00000022517,ENSMUSG00000021947,Cryl1,14,57.275034,57.336758,57.398483,7,137.850154,JAX00657600,8.892426851,FALSE,,,,,,,,
ENSMUSP00000046212,ENSMUSG00000041028,Ghitm,14,37.120444,37.127883,37.135322,6,95.036694,UNC11633665,8.890443622,FALSE,,,,,,,,
ENSMUSP00000022317,ENSMUSG00000021792,Fam213a,14,40.99374,41.003764,41.013788,15,10.700795,JAX00058906,8.890113303,FALSE,,,,,,,,
ENSMUSP00000048925,ENSMUSG00000058997,Vwa8,14,78.849178,79.025744,79.20231,3,28.142064,UNC4926238,8.883515264,FALSE,,,,,,,,
ENSMUSP00000133883,ENSMUSG00000022216,Psme1,14,55.578123,55.579826,55.581529,13,70.174129,UNC22807099,8.878967031,FALSE,,,,,,,,
ENSMUSP00000036924,ENSMUSG00000033712,Ccar2,14,70.138177,70.145994,70.153811,15,101.828557,UNC26230580,8.867005223,FALSE,,,,,,,,
ENSMUSP00000052942,ENSMUSG00000022024,Sugt1,14,79.587691,79.608723,79.629755,4,131.439529,UNC8234965,8.864451713,FALSE,,,,,,,,
ENSMUSP00000042875,ENSMUSG00000040760,Appl1,14,26.918988,26.94511,26.971232,11,10.232256,UNC19069966,8.862238654,FALSE,,,,,,,,
ENSMUSP00000022256,ENSMUSG00000021737,Psmd6,14,14.112184,14.116584,14.120984,18,60.852969,UNC29390312,8.861869549,FALSE,,,,,,,,
ENSMUSP00000022343,ENSMUSG00000021809,Nudt13,14,20.29469,20.306132,20.317575,17,93.33094,UNC28627678,8.859785586,FALSE,,,,,,,,
ENSMUSP00000039537,ENSMUSG00000033405,Nudt15,14,73.519864,73.534053,73.548242,18,13.792876,UNC28763531,8.854772942,FALSE,,,,,,,,
ENSMUSP00000077532,ENSMUSG00000022092,Ppp3cc,14,70.217898,70.253674,70.289449,15,60.951278,UNC25708494,8.825955462,FALSE,,,,,,,,
ENSMUSP00000129504,ENSMUSG00000022100,Xpo7,14,70.654246,70.710437,70.766628,3,27.057748,UNC4912288,8.823873115,FALSE,,,,,,,,
ENSMUSP00000059666,ENSMUSG00000043702,Pde12,14,26.659958,26.66492,26.669883,14,56.585619,JAX00053279,8.816218165,FALSE,,,,,,,,
ENSMUSP00000022639,ENSMUSG00000022055,Nefl,14,68.083863,68.086479,68.089095,2,160.093071,UNC4341194,8.815078693,FALSE,,,,,,,,
ENSMUSP00000022793,ENSMUSG00000022185,Acin1,14,54.642161,54.664546,54.686931,3,144.263851,UNC6443460,8.813309375,FALSE,,,,,,,,
ENSMUSP00000055619,ENSMUSG00000049960,Mrps16,14,20.391231,20.392393,20.393555,5,112.763492,UNC9931139,8.81294591,FALSE,,,,,,,,
ENSMUSP00000138396,ENSMUSG00000097148,Gm3839,14,11.280735,11.31873,11.356726,6,125.172013,UNC12017932,8.80943595,FALSE,,,,,,,,
ENSMUSP00000038103,ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,7,67.168548,JAX00642141,8.801902022,FALSE,,,,,,,,
ENSMUSP00000125155,ENSMUSG00000006289,Osgep,14,50.906478,50.915686,50.924893,12,102.244074,UNC21765238,8.793139543,FALSE,,,,,,,,
ENSMUSP00000097872,ENSMUSG00000025558,Dock9,14,121.542039,121.669886,121.797734,7,129.778878,UNC13844437,8.792881256,FALSE,,,,,,,,
ENSMUSP00000042875,ENSMUSG00000040760,Appl1,14,26.918988,26.94511,26.971232,7,114.075728,UNC13654648,8.79091834,FALSE,,,,,,,,
ENSMUSP00000086640,ENSMUSG00000022052,Ppp2r2a,14,67.014057,67.043264,67.072471,7,129.034745,UNC13831115,8.789696996,FALSE,,,,,,,,
ENSMUSP00000139261,ENSMUSG00000098557,KCTD12,14,102.976581,102.979609,102.982637,4,105.168945,UNC7902720,8.789460623,FALSE,,,,,,,,
ENSMUSP00000050634,ENSMUSG00000058351,Smim4,14,31.088869,31.1089,31.12893,4,6.072693,UNC6664472,8.782252204,FALSE,,,,,,,,
ENSMUSP00000079127,ENSMUSG00000072714,Rpl21-ps4,14,11.227552,11.227772,11.227992,18,80.170519,UNC29686974,8.781747369,FALSE,,,,,,,,
ENSMUSP00000022419,ENSMUSG00000021868,Ppif,14,25.694154,25.697311,25.700468,4,150.063281,UNC8443750,8.77733807,FALSE,,,,,,,,
ENSMUSP00000002400,ENSMUSG00000002329,Mdp1,14,55.657879,55.659194,55.660508,7,6.903684,UNC12402262,8.776856109,FALSE,,,,,,,,
ENSMUSP00000022451,ENSMUSG00000021893,Capn7,14,31.336638,31.354312,31.371986,3,31.081568,UNC4966253,8.776670277,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,6,14.050022,UNC10597216,8.772670934,FALSE,,,,,,,,
ENSMUSP00000053176,ENSMUSG00000039376,Synpo2l,14,20.658946,20.66365,20.668354,2,60.284388,UNC3157761,8.771061277,FALSE,,,,,,,,
ENSMUSP00000098398,ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,12,69.816781,UNC21344127,8.76896501,FALSE,,,,,,,,
ENSMUSP00000022462,ENSMUSG00000021906,Oxnad1,14,32.085374,32.094288,32.103202,11,49.914812,UNC19593162,8.768482851,FALSE,,,,,,,,
ENSMUSP00000106957,ENSMUSG00000022223,Sdr39u1,14,55.897286,55.898759,55.900232,8,79.255325,UNC15070039,8.762226003,FALSE,,,,,,,,
ENSMUSP00000047700,ENSMUSG00000034190,Chmp7,14,69.716979,69.724774,69.73257,16,33.053706,backupUNC160203731,8.761448718,FALSE,,,,,,,,
ENSMUSP00000079127,ENSMUSG00000072714,Rpl21-ps4,14,11.227552,11.227772,11.227992,4,152.804898,UNC8486226,8.759296642,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,4,156.015334,UNC8535853,8.757700934,FALSE,,,,,,,,
ENSMUSP00000038103,ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,10,99.747121,UNC18542519,8.757138848,FALSE,,,,,,,,
ENSMUSP00000022462,ENSMUSG00000021906,Oxnad1,14,32.085374,32.094288,32.103202,1,66.34574,UNC010114763,8.750813039,FALSE,,,,,,,,
ENSMUSP00000025940,ENSMUSG00000071347,C1qtnf9,14,60.768134,60.774502,60.780869,2,68.845404,JAX00492187,8.744479046,FALSE,,,,,,,,
ENSMUSP00000107448,ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,12,101.741189,UNC21758880,8.743535543,FALSE,,,,,,,,
ENSMUSP00000038103,ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,11,115.30001,UNC110423927,8.739931335,FALSE,,,,,,,,
ENSMUSP00000022834,ENSMUSG00000022225,Cma1,14,55.941453,55.943057,55.944661,16,72.785274,UNC27101301,8.73654866,FALSE,,,,,,,,
ENSMUSP00000117346,ENSMUSG00000021824,Ap3m1,14,21.031442,21.041975,21.052508,15,97.261053,UNC26183257,8.726546679,FALSE,,,,,,,,
ENSMUSP00000138134,ENSMUSG00000021917,Spcs1,14,30.999826,31.000749,31.001672,5,27.239102,UNC8850305,8.724910027,FALSE,,,,,,,,
ENSMUSP00000036555,ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,11,50.978635,UNC19608262,8.72209467,FALSE,,,,,,,,
ENSMUSP00000022507,ENSMUSG00000021938,Pspc1,14,56.722441,56.750378,56.778316,5,134.000324,UNC10221988,8.721211383,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,8,60.11523,UNC14838648,8.720729122,FALSE,,,,,,,,
ENSMUSP00000022343,ENSMUSG00000021809,Nudt13,14,20.29469,20.306132,20.317575,7,83.950052,UNC13264007,8.719469755,FALSE,,,,,,,,
ENSMUSP00000023873,ENSMUSG00000023110,Prmt5,14,54.507187,54.512356,54.517525,15,102.286712,UNC26236663,8.715963837,FALSE,,,,,,,,
ENSMUSP00000022538,ENSMUSG00000021967,Mrp63,14,57.826239,57.827492,57.828745,14,33.999123,backupUNC140123201,8.714832892,FALSE,,,,,,,,
ENSMUSP00000022793,ENSMUSG00000022185,Acin1,14,54.642161,54.664546,54.686931,1,80.94436,UNC1029634,8.714796237,FALSE,,,,,,,,
ENSMUSP00000022497,ENSMUSG00000021930,Spryd7,14,61.531993,61.54444,61.556886,2,160.124286,UNC4341570,8.710676254,FALSE,,,,,,,,
ENSMUSP00000039537,ENSMUSG00000033405,Nudt15,14,73.519864,73.534053,73.548242,2,153.647404,UNC4255826,8.710094472,FALSE,,,,,,,,
ENSMUSP00000131634,ENSMUSG00000075486,Commd6,14,101.633766,101.637226,101.640686,17,5.58959,JAX00430230,8.708555372,FALSE,,,,,,,,
ENSMUSP00000112576,ENSMUSG00000035296,Sgcg,14,61.221059,61.239774,61.25849,7,122.596519,UNC13759384,8.708361499,FALSE,,,,,,,,
ENSMUSP00000023873,ENSMUSG00000023110,Prmt5,14,54.507187,54.512356,54.517525,1,7.940507,JAX00241351,8.707466079,FALSE,,,,,,,,
ENSMUSP00000119275,ENSMUSG00000050335,Lgals3,14,47.367751,47.376956,47.38616,1,190.01914,JAX00280179,8.707146417,FALSE,,,,,,,,
ENSMUSP00000107448,ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,11,98.136015,UNC20213971,8.701459887,FALSE,,,,,,,,
ENSMUSP00000022518,ENSMUSG00000021951,N6amt2,14,57.549598,57.560584,57.571569,19,36.265556,UNC30259117,8.697217148,FALSE,,,,,,,,
ENSMUSP00000022345,ENSMUSG00000021811,Dnajc9,14,20.384638,20.386774,20.38891,5,50.474797,UNC9159047,8.696549838,FALSE,,,,,,,,
ENSMUSP00000023826,ENSMUSG00000023064,Sncg,14,34.370274,34.372532,34.374789,5,12.115661,JAX00573923,8.690158498,FALSE,,,,,,,,
ENSMUSP00000023826,ENSMUSG00000023064,Sncg,14,34.370274,34.372532,34.374789,18,46.885466,UNC29189899,8.68631012,FALSE,,,,,,,,
ENSMUSP00000022310,ENSMUSG00000021785,Ngly1,14,16.24928,16.280603,16.311926,5,67.750848,UNC9387193,8.683934862,FALSE,,,,,,,,
ENSMUSP00000044554,ENSMUSG00000037712,Fermt2,14,45.458792,45.494455,45.530118,1,135.567792,JAX00268154,8.68345971,FALSE,,,,,,,,
ENSMUSP00000002400,ENSMUSG00000002329,Mdp1,14,55.657879,55.659194,55.660508,5,120.335948,UNC10032921,8.683390015,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,2,13.676512,UNC2606288,8.683071666,FALSE,,,,,,,,
ENSMUSP00000022341,ENSMUSG00000021807,2700060E02Rik,14,19.811402,19.817612,19.823823,14,49.418499,UNC23983527,8.680978653,FALSE,,,,,,,,
ENSMUSP00000079163,ENSMUSG00000012405,Rpl15,14,18.267823,18.269607,18.271391,17,17.392876,UNC27619376,8.678558307,FALSE,,,,,,,,
ENSMUSP00000121201,ENSMUSG00000021998,Lcp1,14,75.131101,75.180972,75.230842,5,67.600205,UNC9385045,8.672943344,FALSE,,,,,,,,
ENSMUSP00000129504,ENSMUSG00000022100,Xpo7,14,70.654246,70.710437,70.766628,6,96.536637,UNC11653550,8.672712745,FALSE,,,,,,,,
ENSMUSP00000036555,ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,12,104.425478,JAX00039974,8.672071753,FALSE,,,,,,,,
ENSMUSP00000125434,ENSMUSG00000061244,Exoc5,14,49.012146,49.0394,49.066653,2,84.770126,UNC3454307,8.671574714,FALSE,,,,,,,,
ENSMUSP00000078746,ENSMUSG00000063410,Stk24,14,121.286343,121.332838,121.379334,14,102.969799,UNC24644330,8.668532378,FALSE,,,,,,,,
ENSMUSP00000022268,ENSMUSG00000021748,Pdhb,14,8.165991,8.169492,8.172992,9,33.811503,UNC16131643,8.667436765,FALSE,,,,,,,,
ENSMUSP00000087773,ENSMUSG00000040640,Erc2,14,27.622442,28.05049,28.478537,8,86.009909,UNC15158142,8.667095072,FALSE,,,,,,,,
ENSMUSP00000125155,ENSMUSG00000006289,Osgep,14,50.906478,50.915686,50.924893,13,103.003813,UNC23249958,8.666359506,FALSE,,,,,,,,
ENSMUSP00000098041,ENSMUSG00000060012,Kif13b,14,64.652531,64.729414,64.806296,1,62.044501,JAX00004414,8.663126386,FALSE,,,,,,,,
ENSMUSP00000002400,ENSMUSG00000002329,Mdp1,14,55.657879,55.659194,55.660508,14,19.828105,UNC23656406,8.652563211,FALSE,,,,,,,,
ENSMUSP00000022507,ENSMUSG00000021938,Pspc1,14,56.722441,56.750378,56.778316,4,154.996667,UNC8521188,8.643878723,FALSE,,,,,,,,
ENSMUSP00000042283,ENSMUSG00000035726,Supt16,14,52.160419,52.178829,52.197239,13,102.946982,UNC23248826,8.639312227,FALSE,,,,,,,,
ENSMUSP00000050634,ENSMUSG00000058351,Smim4,14,31.088869,31.1089,31.12893,10,84.671764,UNC18343181,8.63733493,FALSE,,,,,,,,
ENSMUSP00000097872,ENSMUSG00000025558,Dock9,14,121.542039,121.669886,121.797734,11,35.61833,UNC19406138,8.634499346,FALSE,,,,,,,,
ENSMUSP00000023873,ENSMUSG00000023110,Prmt5,14,54.507187,54.512356,54.517525,18,16.426169,JAX00080755,8.634034187,FALSE,,,,,,,,
ENSMUSP00000117346,ENSMUSG00000021824,Ap3m1,14,21.031442,21.041975,21.052508,16,62.797731,UNC26963449,8.624309085,FALSE,,,,,,,,
ENSMUSP00000114922,ENSMUSG00000021884,Hacl1,14,31.552905,31.597096,31.641286,11,37.387585,UNC19429834,8.612370758,FALSE,,,,,,,,
ENSMUSP00000022330,ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,18,58.337445,UNC29348686,8.612319172,FALSE,,,,,,,,
ENSMUSP00000133883,ENSMUSG00000022216,Psme1,14,55.578123,55.579826,55.581529,3,131.351119,UNC6255470,8.612089544,FALSE,,,,,,,,
ENSMUSP00000098041,ENSMUSG00000060012,Kif13b,14,64.652531,64.729414,64.806296,11,26.684678,UNC19289752,8.611041884,FALSE,,,,,,,,
ENSMUSP00000022462,ENSMUSG00000021906,Oxnad1,14,32.085374,32.094288,32.103202,5,107.296432,UNC9872014,8.610423388,FALSE,,,,,,,,
ENSMUSP00000097872,ENSMUSG00000025558,Dock9,14,121.542039,121.669886,121.797734,2,69.291136,UNC3274478,8.609630941,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,14,61.540759,UNC24088183,8.604516885,FALSE,,,,,,,,
ENSMUSP00000022834,ENSMUSG00000022225,Cma1,14,55.941453,55.943057,55.944661,10,99.424405,UNC18537944,8.587378566,FALSE,,,,,,,,
ENSMUSP00000077532,ENSMUSG00000022092,Ppp3cc,14,70.217898,70.253674,70.289449,1,23.876278,UNC284694,8.585925299,FALSE,,,,,,,,
ENSMUSP00000022597,ENSMUSG00000022020,Naa16,14,79.334204,79.362491,79.390778,6,110.425529,JAX00622018,8.584597882,FALSE,,,,,,,,
ENSMUSP00000022553,ENSMUSG00000021981,Cab39l,14,59.440981,59.494942,59.548903,7,128.610686,UNC13824603,8.583953921,FALSE,,,,,,,,
ENSMUSP00000022638,ENSMUSG00000022054,Nefm,14,68.08259,68.103718,68.124846,16,42.135038,JAX00068772,8.579817407,FALSE,,,,,,,,
ENSMUSP00000002289,ENSMUSG00000022111,Uchl3,14,101.653967,101.675046,101.696124,14,103.784005,backupUNC141211676,8.579763093,TRUE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,10,115.080681,UNC18772249,8.577265676,FALSE,,,,,,,,
ENSMUSP00000023873,ENSMUSG00000023110,Prmt5,14,54.507187,54.512356,54.517525,5,147.59388,JAX00228339,8.576867913,FALSE,,,,,,,,
ENSMUSP00000087494,ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,9,104.099612,UNC17036696,8.574551631,FALSE,,,,,,,,
ENSMUSP00000119275,ENSMUSG00000050335,Lgals3,14,47.367751,47.376956,47.38616,12,14.338613,UNC20669236,8.569292911,FALSE,,,,,,,,
ENSMUSP00000138396,ENSMUSG00000097148,Gm3839,14,11.280735,11.31873,11.356726,2,148.448141,UNC4192942,8.556488436,FALSE,,,,,,,,
ENSMUSP00000022597,ENSMUSG00000022020,Naa16,14,79.334204,79.362491,79.390778,17,89.243052,UNC28569643,8.554540646,FALSE,,,,,,,,
ENSMUSP00000022310,ENSMUSG00000021785,Ngly1,14,16.24928,16.280603,16.311926,4,131.390998,UNC8234115,8.551315058,FALSE,,,,,,,,
ENSMUSP00000022793,ENSMUSG00000022185,Acin1,14,54.642161,54.664546,54.686931,13,40.491467,UNC22477496,8.549105311,FALSE,,,,,,,,
ENSMUSP00000080538,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,12,99.844286,JAX00343146,8.548941841,FALSE,,,,,,,,
ENSMUSP00000079163,ENSMUSG00000012405,Rpl15,14,18.267823,18.269607,18.271391,19,6.231543,JAX00469573,8.545182809,FALSE,,,,,,,,
ENSMUSP00000036924,ENSMUSG00000033712,Ccar2,14,70.138177,70.145994,70.153811,5,62.85301,UNC9319514,8.544094276,FALSE,,,,,,,,
ENSMUSP00000002397,ENSMUSG00000002326,Gmpr2,14,55.672235,55.675492,55.67875,15,97.620027,UNC26188192,8.532908849,FALSE,,,,,,,,
ENSMUSP00000107237,ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,17,64.215155,UNC28179667,8.530892778,FALSE,,,,,,,,
ENSMUSP00000079127,ENSMUSG00000072714,Rpl21-ps4,14,11.227552,11.227772,11.227992,X,8.194596,UNC30626136,8.5306702,FALSE,,,,,,,,
ENSMUSP00000022391,ENSMUSG00000021843,Ktn1,14,47.663756,47.70016,47.736563,3,120.508517,UNC6087361,8.528158805,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,7,142.563053,UNC14023639,8.524563667,FALSE,,,,,,,,
ENSMUSP00000022529,ENSMUSG00000021957,Tkt,14,30.548359,30.56154,30.574722,2,165.480206,UNC4418185,8.523187179,FALSE,,,,,,,,
ENSMUSP00000107869,ENSMUSG00000015968,Cacna1d,14,30.039949,30.265552,30.491156,17,12.658726,UNC27582091,8.520801845,FALSE,,,,,,,,
ENSMUSP00000022803,ENSMUSG00000022193,Psmb5,14,54.61412,54.616058,54.617995,4,118.060106,UNC8063970,8.51904027,FALSE,,,,,,,,
ENSMUSP00000042186,ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,16,7.153907,UNC26287572,8.517393432,FALSE,,,,,,,,
ENSMUSP00000130492,ENSMUSG00000010376,Nedd8,14,55.662265,55.667086,55.671906,5,66.14533,JAX00584801,8.512166606,FALSE,,,,,,,,
ENSMUSP00000022682,ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,4,149.749348,JAX00570499,8.512147356,FALSE,,,,,,,,
ENSMUSP00000026624,ENSMUSG00000025544,Tm9sf2,14,122.107038,122.133321,122.159604,2,137.942192,JAX00504986,8.510251971,FALSE,,,,,,,,
ENSMUSP00000023826,ENSMUSG00000023064,Sncg,14,34.370274,34.372532,34.374789,14,20.731192,UNC141357427,8.506960209,FALSE,,,,,,,,
ENSMUSP00000119275,ENSMUSG00000050335,Lgals3,14,47.367751,47.376956,47.38616,18,81.731171,UNC29711878,8.506639476,FALSE,,,,,,,,
ENSMUSP00000023826,ENSMUSG00000023064,Sncg,14,34.370274,34.372532,34.374789,3,144.327936,JAX00114226,8.500869828,FALSE,,,,,,,,
ENSMUSP00000032898,ENSMUSG00000030662,Ipo5,14,120.911194,120.929618,120.948042,1,125.667681,JAX00265687,8.496040125,FALSE,,,,,,,,
ENSMUSP00000125434,ENSMUSG00000061244,Exoc5,14,49.012146,49.0394,49.066653,10,116.068337,UNC18787735,8.494828853,FALSE,,,,,,,,
ENSMUSP00000022341,ENSMUSG00000021807,2700060E02Rik,14,19.811402,19.817612,19.823823,5,103.62654,UNC9826651,8.492249827,FALSE,,,,,,,,
ENSMUSP00000098041,ENSMUSG00000060012,Kif13b,14,64.652531,64.729414,64.806296,7,70.800386,JAX00152657,8.483927954,FALSE,,,,,,,,
ENSMUSP00000022521,ENSMUSG00000021948,Prkcd,14,30.595356,30.610783,30.62621,1,170.161358,UNC2181072,8.475859462,FALSE,,,,,,,,
ENSMUSP00000006235,ENSMUSG00000021939,Ctsb,14,63.122462,63.13419,63.145919,17,23.383444,UNC27677884,8.475483811,FALSE,,,,,,,,
ENSMUSP00000022256,ENSMUSG00000021737,Psmd6,14,14.112184,14.116584,14.120984,6,133.793231,UNC12128839,8.468994625,FALSE,,,,,,,,
ENSMUSP00000022694,ENSMUSG00000022099,Dmtn,14,70.602184,70.619116,70.636048,7,36.697944,UNC12636559,8.455608076,FALSE,,,,,,,,
ENSMUSP00000022704,ENSMUSG00000022108,Itm2b,14,73.362231,73.373751,73.385271,2,71.539974,UNC3304529,8.453568985,FALSE,,,,,,,,
ENSMUSP00000079127,ENSMUSG00000072714,Rpl21-ps4,14,11.227552,11.227772,11.227992,12,116.906511,UNC21984059,8.452159695,FALSE,,,,,,,,
ENSMUSP00000026313,ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,13,43.359622,UNC22509707,8.452109118,FALSE,,,,,,,,
ENSMUSP00000047665,ENSMUSG00000039197,Adk,14,21.052574,21.250571,21.448568,16,9.993409,backupJAX00413644,8.448005937,FALSE,,,,,,,,
ENSMUSP00000022781,ENSMUSG00000022174,Dad1,14,54.235479,54.244792,54.254104,6,17.444505,UNC10639106,8.446649172,FALSE,,,,,,,,
ENSMUSP00000038103,ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,6,95.582886,UNC11641429,8.443855393,FALSE,,,,,,,,
ENSMUSP00000022256,ENSMUSG00000021737,Psmd6,14,14.112184,14.116584,14.120984,10,20.031903,UNC17539246,8.442195695,FALSE,,,,,,,,
ENSMUSP00000022682,ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,9,121.777906,JAX00708083,8.440373183,FALSE,,,,,,,,
ENSMUSP00000130492,ENSMUSG00000010376,Nedd8,14,55.662265,55.667086,55.671906,4,49.389759,JAX00118744,8.440267459,FALSE,,,,,,,,
ENSMUSP00000133883,ENSMUSG00000022216,Psme1,14,55.578123,55.579826,55.581529,17,27.036471,UNC27719640,8.434904751,FALSE,,,,,,,,
ENSMUSP00000022345,ENSMUSG00000021811,Dnajc9,14,20.384638,20.386774,20.38891,6,40.824613,JAX00607946,8.432692244,FALSE,,,,,,,,
ENSMUSP00000022638,ENSMUSG00000022054,Nefm,14,68.08259,68.103718,68.124846,3,89.22831,UNC5735085,8.42707124,FALSE,,,,,,,,
ENSMUSP00000022781,ENSMUSG00000022174,Dad1,14,54.235479,54.244792,54.254104,13,112.599347,UNC23395585,8.424645035,FALSE,,,,,,,,
ENSMUSP00000117229,ENSMUSG00000092232,Gm20521,14,54.883441,54.890789,54.898137,17,52.849607,backupUNC171109681,8.424210755,FALSE,,,,,,,,
ENSMUSP00000065754,ENSMUSG00000054733,Msra,14,64.122623,64.289263,64.455903,1,127.454776,UNC1635087,8.424030139,FALSE,,,,,,,,
ENSMUSP00000022781,ENSMUSG00000022174,Dad1,14,54.235479,54.244792,54.254104,1,161.649404,UNC2066771,8.418856871,FALSE,,,,,,,,
ENSMUSP00000055619,ENSMUSG00000049960,Mrps16,14,20.391231,20.392393,20.393555,9,95.139276,JAX00174451,8.415591086,FALSE,,,,,,,,
ENSMUSP00000022538,ENSMUSG00000021967,Mrp63,14,57.826239,57.827492,57.828745,19,58.467692,UNC30578471,8.415023058,FALSE,,,,,,,,
ENSMUSP00000068550,ENSMUSG00000058690,Ccser2,14,36.874936,36.921856,36.968777,11,6.24334,UNC19012419,8.410449067,FALSE,,,,,,,,
ENSMUSP00000026624,ENSMUSG00000025544,Tm9sf2,14,122.107038,122.133321,122.159604,8,99.707035,UNC15355006,8.400501478,FALSE,,,,,,,,
ENSMUSP00000098041,ENSMUSG00000060012,Kif13b,14,64.652531,64.729414,64.806296,16,94.772947,UNC27440193,8.399384667,FALSE,,,,,,,,
ENSMUSP00000125155,ENSMUSG00000006289,Osgep,14,50.906478,50.915686,50.924893,11,42.661443,JAX00026712,8.3985226,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,13,117.074362,JAX00371684,8.396521903,FALSE,,,,,,,,
ENSMUSP00000123706,ENSMUSG00000033060,Lmo7,14,101.729957,101.832334,101.93471,11,116.255351,UNC20471277,8.393590669,FALSE,,,,,,,,
