lodcolumn,gene_symbol,gene_chr,gene_start,gene_middle,gene_end,qtl_chr,qtl_pos,qtl_mkr,qtl_lod,cis,,,,,,,,
ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,14,8.249134,JAX00049833,17.59359471,TRUE,,,,,,,,
ENSMUSG00000022223,Sdr39u1,14,55.897286,55.898759,55.900232,14,56.895573,UNC24051489,17.4996726,TRUE,,,,,,,,
ENSMUSG00000097903,Gm26679,14,120.384263,120.386624,120.388985,14,120.576258,UNC24896918,17.39695089,TRUE,,,,,,,,
ENSMUSG00000057913,Gm10032,14,66.784529,66.789144,66.793758,14,66.21332,JAX00205122,17.37946301,TRUE,,,,,,,,
ENSMUSG00000042104,Uggt2,14,118.985039,119.042234,119.09943,14,119.107972,UNC24874778,17.36856623,TRUE,,,,,,,,
ENSMUSG00000068015,Lrch1,14,74.754674,74.851276,74.947877,14,74.871382,UNC24260361,17.36699311,TRUE,,,,,,,,
ENSMUSG00000022022,Mtrf1,14,79.397772,79.410711,79.42365,14,79.424316,UNC24320447,17.366689,TRUE,,,,,,,,
ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,14,54.268953,UNC24026978,17.26137998,TRUE,,,,,,,,
ENSMUSG00000090539,Gm9602,14,4.776337,4.78067,4.785002,14,19.739565,UNC23655264,17.25967089,FALSE,,,,,,,,
ENSMUSG00000030662,Ipo5,14,120.911194,120.929618,120.948042,14,120.707151,UNC24899272,17.24030208,TRUE,,,,,,,,
ENSMUSG00000090564,A430057M04Rik,14,21.847578,21.852252,21.856926,14,21.751132,UNC23679461,17.21675774,TRUE,,,,,,,,
ENSMUSG00000021786,Oxsm,14,16.238656,16.244232,16.249808,14,18.297439,JAX00374132,17.18775091,TRUE,,,,,,,,
ENSMUSG00000093979,Gm2237,14,19.563801,19.574468,19.585135,14,19.723119,UNC23655107,17.08782998,TRUE,,,,,,,,
ENSMUSG00000090643,Gm3453,14,5.970744,5.97494,5.979137,14,19.739565,UNC23655264,17.05628338,FALSE,,,,,,,,
ENSMUSG00000022014,Epsti1,14,77.904239,77.953448,78.002656,14,77.845344,UNC24302748,17.02214254,TRUE,,,,,,,,
ENSMUSG00000090799,Klhl33,14,50.891389,50.892322,50.893255,14,49.284744,UNC23982070,16.99285728,TRUE,,,,,,,,
ENSMUSG00000021806,Nid2,14,19.751257,19.781522,19.811787,14,20.966345,UNC23669266,16.91617286,TRUE,,,,,,,,
ENSMUSG00000021792,Fam213a,14,40.99374,41.003764,41.013788,14,40.742229,JAX00378561,16.89029625,TRUE,,,,,,,,
ENSMUSG00000021782,Dlg5,14,24.133953,24.189936,24.24592,14,24.146127,UNC23708559,16.87787786,TRUE,,,,,,,,
ENSMUSG00000021824,Ap3m1,14,21.031442,21.041975,21.052508,14,20.99784,UNC23669613,16.80599136,TRUE,,,,,,,,
ENSMUSG00000044519,Zfp488,14,33.96707,33.972917,33.978764,2,113.673038,UNC3776734,16.77105534,FALSE,,,,,,,,
ENSMUSG00000022074,Tnfrsf10b,14,69.767472,69.775938,69.784403,14,69.550992,UNC24190679,16.74984327,TRUE,,,,,,,,
ENSMUSG00000041707,1810011H11Rik,14,32.785963,32.801966,32.817968,14,32.871689,UNC23811717,16.73732965,TRUE,,,,,,,,
ENSMUSG00000041479,Syt15,14,34.219595,34.225008,34.230421,14,36.637814,JAX00377773,16.70941533,TRUE,,,,,,,,
ENSMUSG00000021928,Ebpl,14,61.339763,61.350104,61.360445,14,60.959036,UNC24081561,16.66349187,TRUE,,,,,,,,
ENSMUSG00000021893,Capn7,14,31.336638,31.354312,31.371986,14,31.306253,JAX00376552,16.65852386,TRUE,,,,,,,,
ENSMUSG00000023110,Prmt5,14,54.507187,54.512356,54.517525,14,54.333417,backupUNC140210413,16.65438502,TRUE,,,,,,,,
ENSMUSG00000035469,Rcbtb1,14,59.201209,59.219237,59.237265,14,59.691317,UNC24069559,16.57727046,TRUE,,,,,,,,
ENSMUSG00000041730,Prrxl1,14,32.599927,32.624586,32.649246,14,32.871689,UNC23811717,16.43755434,TRUE,,,,,,,,
ENSMUSG00000021733,Slc4a7,14,14.703025,14.751484,14.799943,14,16.846402,JAX00373888,16.43454126,TRUE,,,,,,,,
ENSMUSG00000050335,Lgals3,14,47.367751,47.376956,47.38616,14,48.073176,UNC23969355,16.4077336,TRUE,,,,,,,,
ENSMUSG00000095295,Gm3488,14,5.501674,5.5123,5.522927,14,19.755208,UNC23655457,16.33589144,FALSE,,,,,,,,
ENSMUSG00000021779,Thrb,14,17.66096,17.849524,18.038088,14,14.880906,backupUNC140062991,16.29212984,TRUE,,,,,,,,
ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,14,55.707733,JAX00053213,16.12768856,TRUE,,,,,,,,
ENSMUSG00000093954,Gm21464,14,69.363504,69.433433,69.503362,14,68.795082,UNC24183773,16.10071376,TRUE,,,,,,,,
ENSMUSG00000097547,B230110C06Rik,14,15.437623,15.445023,15.452423,14,15.266925,JAX00373620,15.97127295,TRUE,,,,,,,,
ENSMUSG00000022070,Bora,14,99.046427,99.060482,99.074537,14,99.245803,UNC24592492,15.87424995,TRUE,,,,,,,,
ENSMUSG00000021822,Plau,14,20.836662,20.840025,20.843388,14,22.500925,UNC23688729,15.83049684,TRUE,,,,,,,,
ENSMUSG00000040721,Zfhx2,14,55.060262,55.076293,55.092324,14,55.785585,backupJAX00053217,15.66206128,TRUE,,,,,,,,
ENSMUSG00000019027,Dnah1,14,31.260375,31.292136,31.323896,14,31.307674,UNC23791091,15.64061787,TRUE,,,,,,,,
ENSMUSG00000007591,Tssk4,14,55.650182,55.65136,55.652539,14,55.707733,JAX00053213,15.56025348,TRUE,,,,,,,,
ENSMUSG00000034190,Chmp7,14,69.716979,69.724774,69.73257,14,69.49243,UNC24189794,15.54839798,TRUE,,,,,,,,
ENSMUSG00000040717,Il17rd,14,27.039001,27.073144,27.107286,14,27.508845,JAX00051237,15.51644338,TRUE,,,,,,,,
ENSMUSG00000022108,Itm2b,14,73.362231,73.373751,73.385271,14,72.782427,UNC24229825,15.42326739,TRUE,,,,,,,,
ENSMUSG00000041028,Ghitm,14,37.120444,37.127883,37.135322,14,39.289803,UNC23904794,15.42294874,TRUE,,,,,,,,
ENSMUSG00000035095,Fam167a,14,63.436394,63.450946,63.465498,14,63.355095,UNC24111328,15.40514462,TRUE,,,,,,,,
ENSMUSG00000006288,Ttc5,14,50.765415,50.775466,50.785518,14,51.156223,UNC23999902,15.32821631,TRUE,,,,,,,,
ENSMUSG00000037722,Gnpnat1,14,45.376334,45.382568,45.388802,14,45.169397,JAX00378891,15.3032065,TRUE,,,,,,,,
ENSMUSG00000051506,Wdfy4,14,32.959547,33.072528,33.185508,14,33.611171,UNC23823272,15.22974356,TRUE,,,,,,,,
ENSMUSG00000022032,Scara5,14,65.666403,65.715614,65.764826,14,64.261886,UNC140222045,15.20411246,TRUE,,,,,,,,
ENSMUSG00000033166,Dis3,14,99.076634,99.088202,99.09977,14,99.304043,UNC24593255,15.11161144,TRUE,,,,,,,,
ENSMUSG00000021876,Rnase4,14,51.091077,51.098614,51.106151,14,49.284744,UNC23982070,15.11089566,TRUE,,,,,,,,
ENSMUSG00000068697,Myoz1,14,20.649102,20.652821,20.65654,14,21.518738,UNC23676668,15.0714136,TRUE,,,,,,,,
ENSMUSG00000022131,Gpr180,14,118.137127,118.15068,118.164232,14,118.388954,UNC24861821,15.02608966,TRUE,,,,,,,,
ENSMUSG00000022129,Dct,14,118.012792,118.032519,118.052246,14,117.538984,UNC24846415,15.00998445,TRUE,,,,,,,,
ENSMUSG00000022089,Bin3,14,70.100145,70.119168,70.138191,14,70.084688,UNC24197569,14.93917877,TRUE,,,,,,,,
ENSMUSG00000022013,Dnajc15,14,77.826217,77.850567,77.874917,14,79.868382,UNC24324427,14.92870774,TRUE,,,,,,,,
ENSMUSG00000000365,Rnf17,14,56.402697,56.463864,56.525032,14,56.50372,UNC24048417,14.85748857,TRUE,,,,,,,,
ENSMUSG00000022075,Rhobtb2,14,69.78499,69.79526,69.80553,14,68.76246,JAX00382788,14.77309531,TRUE,,,,,,,,
ENSMUSG00000002332,Dhrs1,14,55.73902,55.742355,55.74569,14,55.707733,JAX00053213,14.73060239,TRUE,,,,,,,,
ENSMUSG00000022159,Rab2b,14,52.261759,52.270652,52.279545,14,51.04788,UNC23998790,14.72400067,TRUE,,,,,,,,
ENSMUSG00000033885,Pxk,14,8.098213,8.131662,8.165111,14,9.626339,JAX00049935,14.70763447,TRUE,,,,,,,,
ENSMUSG00000037712,Fermt2,14,45.458792,45.494455,45.530118,14,45.773022,JAX00378974,14.70099141,TRUE,,,,,,,,
ENSMUSG00000037712,Fermt2,14,45.458792,45.494455,45.530118,14,45.773022,JAX00378974,14.70099141,TRUE,,,,,,,,
ENSMUSG00000072731,Gm3715,14,7.223692,7.226415,7.229138,14,19.739565,UNC23655264,14.62260684,FALSE,,,,,,,,
ENSMUSG00000022103,Gfra2,14,70.89013,70.934984,70.979838,14,67.971699,UNC24171088,14.54808443,TRUE,,,,,,,,
ENSMUSG00000023064,Sncg,14,34.370274,34.372532,34.374789,14,34.326311,UNC23835456,14.47665883,TRUE,,,,,,,,
ENSMUSG00000021872,Rnase10,14,51.007751,51.009254,51.010758,14,49.407504,UNC140178161,14.46574033,TRUE,,,,,,,,
ENSMUSG00000059456,Ptk2b,14,66.153257,66.217154,66.281052,14,63.914727,UNC24117994,14.41942398,TRUE,,,,,,,,
ENSMUSG00000021973,Micu2,14,57.91628,57.957771,57.999262,14,54.248413,UNC24026709,14.33198718,TRUE,,,,,,,,
ENSMUSG00000022092,Ppp3cc,14,70.217898,70.253674,70.289449,14,70.215402,UNC24198597,14.31650078,TRUE,,,,,,,,
ENSMUSG00000097589,Dleu2,14,61.602839,61.642606,61.682373,14,61.650433,UNC24089014,14.22683149,TRUE,,,,,,,,
ENSMUSG00000095195,Gm3005,14,3.428103,3.511162,3.59422,14,19.739565,UNC23655264,14.21620854,FALSE,,,,,,,,
ENSMUSG00000094258,Gm8159,14,4.632352,4.636577,4.640802,14,19.828105,UNC23656406,14.14536653,FALSE,,,,,,,,
ENSMUSG00000058690,Ccser2,14,36.874936,36.921856,36.968777,14,37.347737,UNC140151056,14.05846741,TRUE,,,,,,,,
ENSMUSG00000021866,Anxa11,14,25.842156,25.86448,25.886804,14,26.518347,JAX00051163,14.03462299,TRUE,,,,,,,,
ENSMUSG00000079388,2610042L04Rik,14,4.334763,4.344725,4.354687,14,19.739565,UNC23655264,14.03131191,FALSE,,,,,,,,
ENSMUSG00000044447,Dock5,14,67.751928,67.84275,67.933572,14,67.154603,UNC24159128,14.00653176,TRUE,,,,,,,,
ENSMUSG00000098557,KCTD12,14,102.976581,102.979609,102.982637,14,102.405996,UNC24637598,13.86508419,TRUE,,,,,,,,
ENSMUSG00000085913,Gm15601,14,45.58774,45.593126,45.598512,14,45.47111,UNC23939236,13.757089,TRUE,,,,,,,,
ENSMUSG00000091814,Gm8050,14,6.712183,6.716217,6.720251,14,19.627672,UNC23654392,13.74950584,FALSE,,,,,,,,
ENSMUSG00000021840,Mapk1ip1l,14,47.298314,47.310759,47.323204,14,47.318275,UNC23960120,13.72189349,TRUE,,,,,,,,
ENSMUSG00000095912,Gm3317,14,5.164535,5.166884,5.169233,2,137.333985,UNC4052796,13.70078474,FALSE,,,,,,,,
ENSMUSG00000014453,Blk,14,63.372837,63.395012,63.417187,14,63.914727,UNC24117994,13.65000893,TRUE,,,,,,,,
ENSMUSG00000021969,Zdhhc20,14,57.832702,57.861482,57.890262,14,58.07673,UNC24061336,13.61258526,TRUE,,,,,,,,
ENSMUSG00000072675,Duxbl2,14,26.118349,26.124056,26.129763,14,24.146127,UNC23708559,13.53039961,TRUE,,,,,,,,
ENSMUSG00000021811,Dnajc9,14,20.384638,20.386774,20.38891,14,20.470525,UNC23665083,13.50553233,TRUE,,,,,,,,
ENSMUSG00000091882,Gm6337,14,6.049469,6.053868,6.058267,14,8.693217,JAX00372314,13.48332894,TRUE,,,,,,,,
ENSMUSG00000021752,Kctd6,14,8.214148,8.218858,8.223567,14,20.075851,UNC23659908,13.37021692,FALSE,,,,,,,,
ENSMUSG00000046168,Kcnrg,14,61.607482,61.609699,61.611916,14,61.431148,UNC24087134,13.31252367,TRUE,,,,,,,,
ENSMUSG00000058997,Vwa8,14,78.849178,79.025744,79.20231,14,77.254017,UNC24293808,13.23529148,TRUE,,,,,,,,
ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,14,20.36376,UNC23663703,13.23203255,TRUE,,,,,,,,
ENSMUSG00000022225,Cma1,14,55.941453,55.943057,55.944661,10,100.667337,JAX00021549,13.1485859,FALSE,,,,,,,,
ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,10,100.70899,UNC18555204,13.10271129,FALSE,,,,,,,,
ENSMUSG00000021823,Vcl,14,20.929433,20.981553,21.033673,14,21.063083,UNC23670410,13.08624055,TRUE,,,,,,,,
ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,14,55.707733,JAX00053213,12.93920212,TRUE,,,,,,,,
ENSMUSG00000049532,Sall2,14,52.311172,52.319967,52.328762,14,49.284744,UNC23982070,12.92070182,TRUE,,,,,,,,
ENSMUSG00000002326,Gmpr2,14,55.672235,55.675492,55.67875,8,35.472555,UNC14492524,12.90561997,FALSE,,,,,,,,
ENSMUSG00000049092,Gpr137c,14,45.219719,45.250474,45.28123,14,45.576722,UNC23940259,12.89896155,TRUE,,,,,,,,
ENSMUSG00000036291,Ap5m1,14,49.066495,49.077109,49.087723,14,54.239529,UNC24026616,12.89697898,FALSE,,,,,,,,
ENSMUSG00000022114,Spry2,14,105.891949,105.894384,105.896819,14,106.036352,UNC24676691,12.87103422,TRUE,,,,,,,,
ENSMUSG00000090585,4933406F09Rik,14,7.41246,7.460414,7.508369,14,19.971441,UNC23658368,12.86621392,FALSE,,,,,,,,
ENSMUSG00000079407,1700110I01Rik,14,3.26234,3.284086,3.305831,10,35.563708,UNC17745155,12.84682198,FALSE,,,,,,,,
ENSMUSG00000004558,Ndrg2,14,51.905271,51.90938,51.913488,14,55.358239,UNC24039415,12.84183681,TRUE,,,,,,,,
ENSMUSG00000045875,Adra1a,14,66.635251,66.684356,66.733462,14,66.512503,UNC24150005,12.78593535,TRUE,,,,,,,,
ENSMUSG00000072599,Ear-ps2,14,44.046985,44.047218,44.04745,14,34.134931,JAX00377246,12.76147866,FALSE,,,,,,,,
ENSMUSG00000097243,Gm26908,14,70.205324,70.211492,70.217659,14,70.215402,UNC24198597,12.75605473,TRUE,,,,,,,,
ENSMUSG00000096003,Gm3500,14,5.365794,5.377422,5.389049,14,19.764134,UNC23655538,12.73845361,FALSE,,,,,,,,
ENSMUSG00000033166,Dis3,14,99.076634,99.088202,99.09977,10,92.299921,UNC18439166,12.73548135,FALSE,,,,,,,,
ENSMUSG00000015968,Cacna1d,14,30.039949,30.265552,30.491156,14,29.313461,UNC23767364,12.71229445,TRUE,,,,,,,,
ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,14,49.418499,UNC23983527,12.6836207,FALSE,,,,,,,,
ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,14,49.418499,UNC23983527,12.6836207,FALSE,,,,,,,,
ENSMUSG00000072723,Gm10044,14,7.744063,7.767857,7.791651,14,8.693217,JAX00372314,12.64353594,TRUE,,,,,,,,
ENSMUSG00000022055,Nefl,14,68.083863,68.086479,68.089095,14,69.196072,UNC24188719,12.63900822,TRUE,,,,,,,,
ENSMUSG00000050222,Il17d,14,57.524829,57.533997,57.543165,14,57.289653,UNC24054586,12.63367,TRUE,,,,,,,,
ENSMUSG00000072726,Gm5797,14,7.323988,7.328192,7.332395,14,19.755208,UNC23655457,12.61198147,FALSE,,,,,,,,
ENSMUSG00000039081,Zfp503,14,21.983962,21.986782,21.989601,14,22.035263,UNC23682990,12.60120114,TRUE,,,,,,,,
ENSMUSG00000091477,Gm5799,14,43.543576,43.547394,43.551213,14,44.829425,JAX00204805,12.51819899,TRUE,,,,,,,,
ENSMUSG00000096197,4930555G01Rik,14,5.050629,5.054936,5.059243,14,19.654149,UNC23654491,12.46644666,FALSE,,,,,,,,
ENSMUSG00000062081,Gm6055,14,48.079136,48.079471,48.079806,6,102.335925,JAX00144709,12.40796639,FALSE,,,,,,,,
ENSMUSG00000022012,Enox1,14,77.156763,77.439262,77.72176,14,76.837399,UNC24287621,12.38848494,TRUE,,,,,,,,
ENSMUSG00000099167,RP24-312G4.2,14,104.462336,104.462908,104.463481,1,107.852632,UNC1359274,12.38368488,FALSE,,,,,,,,
ENSMUSG00000022136,Dnajc3,14,118.937932,118.959817,118.981702,14,118.631192,UNC24866697,12.37953037,TRUE,,,,,,,,
ENSMUSG00000021273,Fdft1,14,63.145153,63.161473,63.177793,14,65.344047,UNC140223024,12.3700477,TRUE,,,,,,,,
ENSMUSG00000057156,Homez,14,54.852736,54.861848,54.870961,14,54.333417,backupUNC140210413,12.34231657,TRUE,,,,,,,,
ENSMUSG00000090364,Gm3043,14,3.688783,3.693392,3.698,14,21.201451,UNC23672654,12.3008251,FALSE,,,,,,,,
ENSMUSG00000022120,Rnf219,14,104.477534,104.5001,104.522666,14,104.80316,UNC24663049,12.27363629,TRUE,,,,,,,,
ENSMUSG00000000365,Rnf17,14,56.402697,56.463864,56.525032,4,148.257636,UNC8421476,12.20089291,FALSE,,,,,,,,
ENSMUSG00000091568,Gm8206,14,6.016759,6.027484,6.038209,14,19.885215,UNC23657127,12.19303482,FALSE,,,,,,,,
ENSMUSG00000068165,Gm10233,14,66.044988,66.045432,66.045877,14,31.239979,JAX00376536,12.17916754,FALSE,,,,,,,,
ENSMUSG00000042286,Stab1,14,31.139013,31.153827,31.168641,3,141.827741,UNC6407681,12.15966476,FALSE,,,,,,,,
ENSMUSG00000021918,Nek4,14,30.951486,30.969462,30.987439,14,31.307674,UNC23791091,12.1232317,TRUE,,,,,,,,
ENSMUSG00000021738,Atxn7,14,14.012491,14.059894,14.107296,14,16.7076,JAX00373865,12.11192503,TRUE,,,,,,,,
ENSMUSG00000097901,Gm26680,14,6.684255,6.734098,6.783942,2,53.938349,UNC3079388,12.06634193,FALSE,,,,,,,,
ENSMUSG00000091570,Gm7707,14,32.266593,32.26717,32.267748,14,32.208178,UNC23802871,12.06332572,TRUE,,,,,,,,
ENSMUSG00000021796,Bmpr1a,14,34.410734,34.457038,34.503341,14,31.306253,JAX00376552,12.02237406,TRUE,,,,,,,,
ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,15,50.636844,UNC25570105,12.01671178,FALSE,,,,,,,,
ENSMUSG00000040040,Ift88,14,57.424062,57.470999,57.517936,14,60.766289,JAX00381382,12.01178423,TRUE,,,,,,,,
ENSMUSG00000044551,9930012K11Rik,14,70.154405,70.156954,70.159502,14,69.532437,UNC24190382,11.98518489,TRUE,,,,,,,,
ENSMUSG00000091221,Gm3084,14,4.755722,4.75602,4.756319,14,19.828105,UNC23656406,11.98464521,FALSE,,,,,,,,
ENSMUSG00000079371,Gm3476,14,6.117368,6.121588,6.125807,14,20.36376,UNC23663703,11.90236807,FALSE,,,,,,,,
ENSMUSG00000017491,Rarb,14,16.430842,16.503157,16.575472,14,16.523684,JAX00373835,11.87377243,TRUE,,,,,,,,
ENSMUSG00000037536,Fbxo34,14,47.472561,47.502262,47.531962,14,47.743204,UNC23965175,11.86222954,TRUE,,,,,,,,
ENSMUSG00000021843,Ktn1,14,47.663756,47.70016,47.736563,14,47.47548,backupUNC140165312,11.86071107,TRUE,,,,,,,,
ENSMUSG00000021900,Btd,14,31.641028,31.654804,31.668579,14,34.313505,UNC23835308,11.8327588,TRUE,,,,,,,,
ENSMUSG00000037580,Gch1,14,47.153895,47.171654,47.189413,14,46.962615,UNC23956025,11.82987202,TRUE,,,,,,,,
ENSMUSG00000096685,Gm3642,14,6.832231,6.836271,6.840311,14,10.861146,JAX00050026,11.82246809,FALSE,,,,,,,,
ENSMUSG00000022041,Chrna2,14,66.14096,66.146954,66.152948,14,64.817751,JAX00053897,11.8212097,TRUE,,,,,,,,
ENSMUSG00000042567,Nek10,14,14.820765,14.913754,15.006743,14,12.281288,UNC140042044,11.81970572,TRUE,,,,,,,,
ENSMUSG00000051615,Rap2a,14,120.478461,120.492828,120.507194,14,120.489213,UNC24895594,11.80833752,TRUE,,,,,,,,
ENSMUSG00000022220,Adcy4,14,55.769058,55.77655,55.784042,14,55.744124,UNC24042293,11.79983212,TRUE,,,,,,,,
ENSMUSG00000094132,Gm3264,14,4.855576,4.865714,4.875851,14,20.402883,UNC23664062,11.79836978,FALSE,,,,,,,,
ENSMUSG00000071531,Gprin2,14,34.194441,34.198037,34.201633,19,55.274709,UNC30533121,11.76924318,FALSE,,,,,,,,
ENSMUSG00000043702,Pde12,14,26.659958,26.66492,26.669883,14,25.87502,UNC23729541,11.76409696,TRUE,,,,,,,,
ENSMUSG00000071531,Gprin2,14,34.194441,34.198037,34.201633,14,34.313505,UNC23835308,11.74969471,TRUE,,,,,,,,
ENSMUSG00000096183,Gm3727,14,7.255889,7.260302,7.264714,14,19.627672,UNC23654392,11.73656538,FALSE,,,,,,,,
ENSMUSG00000090472,Gm3047,14,4.555405,4.559076,4.562747,2,131.88985,UNC3982825,11.72461748,FALSE,,,,,,,,
ENSMUSG00000042156,Dzip1,14,118.87552,118.900417,118.925314,14,116.397824,UNC24827884,11.59605485,TRUE,,,,,,,,
ENSMUSG00000037526,Atg14,14,47.540894,47.554664,47.568434,4,9.133479,UNC6704340,11.57567032,FALSE,,,,,,,,
ENSMUSG00000035129,Gm6781,14,18.531363,18.531912,18.53246,17,16.073384,JAX00073901,11.5750434,FALSE,,,,,,,,
ENSMUSG00000063277,Gm10128,14,7.640895,7.642434,7.643972,14,19.627672,UNC23654392,11.57039072,FALSE,,,,,,,,
ENSMUSG00000072596,Ear2,14,44.102654,44.103094,44.103534,14,39.565259,JAX00052141,11.56775715,FALSE,,,,,,,,
ENSMUSG00000035296,Sgcg,14,61.221059,61.239774,61.25849,14,61.696979,UNC24089348,11.55603749,TRUE,,,,,,,,
ENSMUSG00000079402,Gm3020,14,3.65203,3.662622,3.673215,2,61.116082,UNC020311055,11.55023648,FALSE,,,,,,,,
ENSMUSG00000039357,Fut11,14,20.694968,20.697582,20.700197,11,104.604512,UNC20296599,11.50634443,FALSE,,,,,,,,
ENSMUSG00000035896,Rnase1,14,51.145002,51.145884,51.146767,14,52.173464,JAX00380151,11.49950521,TRUE,,,,,,,,
ENSMUSG00000090691,Gm3667,14,6.868502,6.879232,6.889962,14,19.627672,UNC23654392,11.49432827,FALSE,,,,,,,,
ENSMUSG00000079364,Gm3558,14,7.545151,7.556858,7.568566,11,109.694206,UNC20362271,11.47604475,FALSE,,,,,,,,
ENSMUSG00000021890,Eaf1,14,31.495079,31.502468,31.509858,14,29.122475,UNC23765091,11.45234486,TRUE,,,,,,,,
ENSMUSG00000091325,Gm3760,14,7.498713,7.50243,7.506148,14,8.943653,JAX00049884,11.43888667,TRUE,,,,,,,,
ENSMUSG00000096463,Gm21750,14,73.661225,73.661973,73.662721,18,59.020416,UNC29360103,11.43694001,FALSE,,,,,,,,
ENSMUSG00000037526,Atg14,14,47.540894,47.554664,47.568434,7,66.935228,UNC13034616,11.38349265,FALSE,,,,,,,,
ENSMUSG00000079407,1700110I01Rik,14,3.26234,3.284086,3.305831,17,9.370839,UNC27546849,11.37878661,FALSE,,,,,,,,
ENSMUSG00000021748,Pdhb,14,8.165991,8.169492,8.172992,14,10.760938,JAX00372781,11.32875705,TRUE,,,,,,,,
ENSMUSG00000090166,Ear10,14,43.92272,43.92314,43.923559,14,35.306814,JAX00377515,11.31956593,FALSE,,,,,,,,
ENSMUSG00000021870,Slmap,14,26.413168,26.47405,26.534931,18,70.47134,backupUNC180157522,11.31937351,FALSE,,,,,,,,
ENSMUSG00000040997,Abhd4,14,54.254129,54.261649,54.269169,14,55.358239,UNC24039415,11.31349426,TRUE,,,,,,,,
ENSMUSG00000053253,Ndfip2,14,105.258573,105.283936,105.309298,14,105.768504,JAX00388989,11.3044971,TRUE,,,,,,,,
ENSMUSG00000096488,Gm10409,14,3.412614,3.423207,3.4338,2,61.116082,UNC020311055,11.29261663,FALSE,,,,,,,,
ENSMUSG00000093807,Gm23620,14,42.624917,42.624977,42.625037,3,117.82214,UNC6053649,11.29195717,FALSE,,,,,,,,
ENSMUSG00000096383,Gm25353,14,45.40484,45.4049,45.40496,3,117.82214,UNC6053649,11.29195717,FALSE,,,,,,,,
ENSMUSG00000096510,Gm25892,14,42.280342,42.280402,42.280462,3,117.82214,UNC6053649,11.29195717,FALSE,,,,,,,,
ENSMUSG00000034532,Fbxo16,14,65.266701,65.294101,65.321501,4,45.885991,UNC7169700,11.28420662,FALSE,,,,,,,,
ENSMUSG00000091617,Gm3752,14,7.466362,7.475062,7.483762,14,19.739565,UNC23655264,11.27602319,FALSE,,,,,,,,
ENSMUSG00000049092,Gpr137c,14,45.219719,45.250474,45.28123,5,151.22142,UNC10459814,11.26113426,FALSE,,,,,,,,
ENSMUSG00000090512,Gm3424,14,5.821934,5.826132,5.830329,14,20.966345,UNC23669266,11.24833154,FALSE,,,,,,,,
ENSMUSG00000037824,Tspan14,14,40.906445,40.936626,40.966807,14,41.007201,UNC23928049,11.23001841,TRUE,,,,,,,,
ENSMUSG00000092358,Gm20430,14,57.698013,57.698116,57.698219,7,53.894146,UNC12865473,11.21735065,FALSE,,,,,,,,
ENSMUSG00000014496,Ankrd28,14,31.700015,31.765215,31.830415,14,33.161157,UNC23816161,11.2057386,TRUE,,,,,,,,
ENSMUSG00000017491,Rarb,14,16.430842,16.503157,16.575472,6,119.094006,UNC11954935,11.20221138,FALSE,,,,,,,,
ENSMUSG00000048279,Sacs,14,61.138457,61.189576,61.240695,14,61.567867,UNC24088405,11.19849903,TRUE,,,,,,,,
ENSMUSG00000097199,Gm26991,14,6.154002,6.163002,6.172001,9,105.068593,UNC17053033,11.16477564,FALSE,,,,,,,,
ENSMUSG00000098183,Gm27010,14,61.625926,61.626632,61.627337,15,94.146092,UNC26142452,11.16351848,FALSE,,,,,,,,
ENSMUSG00000021870,Slmap,14,26.413168,26.47405,26.534931,14,28.323858,UNC23754979,11.15687226,TRUE,,,,,,,,
ENSMUSG00000040123,Zmym5,14,56.790585,56.80115,56.811716,14,56.676018,backupUNC140946612,11.1557783,TRUE,,,,,,,,
ENSMUSG00000097127,Gm26886,14,3.822531,3.853309,3.884087,2,25.67759,UNC2759506,11.12710365,FALSE,,,,,,,,
ENSMUSG00000022122,Ednrb,14,103.814625,103.829399,103.844173,2,116.161307,UNC3804072,11.10881428,FALSE,,,,,,,,
ENSMUSG00000050961,AY358078,14,51.800046,51.813202,51.826359,18,77.745948,UNC29652756,11.10103978,FALSE,,,,,,,,
ENSMUSG00000055717,Slain1,14,103.650228,103.677568,103.704907,12,93.939748,UNC21644859,11.08813842,FALSE,,,,,,,,
ENSMUSG00000094974,Rps19-ps2,14,52.902793,52.903012,52.90323,13,83.873732,UNC22977926,11.08034251,FALSE,,,,,,,,
ENSMUSG00000096681,Rps19-ps1,14,53.21373,53.213948,53.214167,13,83.873732,UNC22977926,11.08034251,FALSE,,,,,,,,
ENSMUSG00000098713,RP24-225O12.5,14,69.158671,69.159095,69.159519,17,23.645664,UNC170299097,11.07998559,FALSE,,,,,,,,
ENSMUSG00000072672,Duxbl3,14,26.257962,26.263699,26.269436,14,28.878465,UNC23761900,11.06049326,TRUE,,,,,,,,
